Income,Total Claim Amount,Customer Lifetime Value
0,525.392239,3920.511337
44369,185.291566,5493.698779
37910,518.4,8521.738901
0,511.2,2414.072446
40864,166.937747,4282.947971
94846,305.031114,5918.330563
96306,185.355353,7519.133631
53519,520.036279,4472.334422
50648,331.2,5531.627731
64692,336.0,8435.176463
0,720.0,10196.1106
0,1430.336183,20552.62128
0,784.8,3915.798108
49311,355.2,6010.502178
71126,324.739746,2854.114491
74284,268.130863,5994.255419
41402,571.2,4477.45201
79619,280.89705,5544.909083
25147,694.598288,3600.934326
56379,600.0,9934.865795
0,691.2,6874.84827
48911,292.8,2374.147419
29723,20.985105,9162.063169
21841,436.8,7380.086414
31796,377.442796,2655.996158
0,504.0,7591.109246
48567,624.0,5015.009472
66161,457.593764,4603.975141
79751,392.235698,2551.226692
39469,315.560161,5641.35916
44305,214.772284,5463.913828
0,444.030724,4866.647452
38893,279.960213,2779.85389
39187,566.4,4563.018085
70341,253.511935,14376.55039
0,460.8,2279.747148
0,350.4,5380.316469
30090,329.517492,8708.27928
49673,1021.654003,18611.45356
0,389.944994,2215.912948
0,504.0,7780.903354
50332,345.6,2860.864563
70190,15.169017,5577.942343
38179,374.716271,7268.096004
0,699.823461,4060.956163
25859,355.2,7813.411572
36529,255.005116,4762.156975
67588,566.4,14166.20344
0,871.2,4354.398727
81565,190.642833,2880.348532
35322,76.826503,19185.0725
43671,190.649902,5329.075482
58682,206.810286,4883.805481
44230,738.222494,4510.194071
40269,926.4,15304.51777
31756,160.855921,5237.935672
47725,142.205246,15119.55539
38684,376.760016,5860.01804
36301,647.954067,32306.28587
0,482.4,4655.392106
22268,294.803913,5326.501981
50037,303.384527,6513.612638
0,748.8,3491.741616
75740,46.702524,7870.360084
39621,25.292113,4274.618943
75838,428.907968,7189.106255
11885,484.8,11315.20373
29444,302.4,2480.529264
64371,868.8,7344.836277
26514,655.2,6974.922464
92766,379.029102,20096.89337
31504,340.8,5623.611187
98680,345.6,2828.095211
0,733.737214,7294.492993
76927,114.743547,5583.575264
78804,389.636991,25763.41423
73168,425.800112,5639.941974
48569,434.7579,4576.759564
84768,110.484661,2875.43239
0,619.2,3031.399321
57693,547.2,5979.724161
0,85.612463,2242.244448
46593,129.151543,16547.63728
0,1055.43784,15814.74557
67163,33.192803,4879.384813
89205,165.523154,5494.87251
0,570.777441,5060.303189
65448,451.2,11269.23099
77627,205.169178,10552.87837
37695,460.8,7517.378484
89411,116.237322,6298.177143
0,914.31553,7821.945982
10337,321.6,22806.46912
10621,321.6,4386.277558
16711,580.622219,3499.988408
0,508.8,7528.092744
42968,331.2,2732.613084
16181,1261.319869,13736.1325
85412,134.684555,7060.212867
75774,441.6,3732.305945
26599,254.380731,4064.182317
34847,525.6,5754.746414
0,552.0,8460.80939
85896,48.629646,5638.150224
0,316.8,7163.540342
43775,310.744656,2803.796963
0,482.4,20940.30306
42056,221.951098,3130.67843
13093,514.507039,3741.570763
98278,367.577872,3439.089657
44605,436.8,7284.445594
32365,193.147858,5278.528037
82255,145.004323,5680.276365
0,623.525433,2194.668123
0,468.492761,6473.32562
65903,316.8,18522.29433
11417,302.4,4700.007467
0,677.616967,21295.51371
0,321.6,6158.846901
69704,89.921281,8653.562027
20101,291.536748,3776.320768
24383,331.2,4897.041423
22139,480.0,14947.9173
88708,499.663591,9011.129467
11828,571.479602,10083.48688
0,384.0,2938.728161
73168,425.800112,5639.941974
0,409.459488,2606.045519
0,873.6,52811.49112
76646,263.844471,5226.286197
19683,561.6,8382.630118
0,819.576016,14703.13246
0,595.2,18948.34795
35693,494.4,12265.60041
0,438.369382,4529.976333
0,979.2,9220.013197
24123,748.8,4087.512572
85654,346.265295,9247.547393
0,900.0,13024.13012
71210,1027.2,25807.063
84822,219.879452,6104.723142
36650,56.60333,2725.356404
0,432.0,3260.74476
28025,611.40108,23740.12142
52113,465.6,7599.895827
37675,731.970027,32467.66151
37595,501.994635,5633.949267
41396,336.0,5640.021911
77512,433.608534,8370.401649
35334,468.0,5170.450306
0,499.2,7521.194691
40870,504.0,12731.95161
53907,189.907577,5666.867962
77609,62.935952,4436.806209
0,504.0,17966.28765
87462,51.294615,2436.005997
99494,398.4,6650.816974
42585,288.295744,2751.365822
58842,528.0,4362.931238
37384,475.2,4014.453113
92717,224.27582,8459.053233
0,518.715288,2203.439795
75264,343.340301,9388.162927
0,727.2,6791.215414
0,564.947278,23142.1509
31532,241.077843,3038.114641
52583,528.20086,8879.790017
62477,40.287304,21590.44235
26023,79.463916,8457.461231
28666,307.2,4770.73904
21004,297.6,4312.869599
45430,388.8,6293.963716
37511,579.467191,7098.017093
28719,792.0,4395.885525
49833,331.2,5564.735366
67431,652.8,5321.108879
23376,374.4,2867.312197
20455,564.922034,9414.119587
62473,1298.853615,7414.436023
35289,123.945627,5078.451231
73478,241.88878,2773.455358
30584,51.662597,8072.746442
88340,489.6,12280.76661
49532,220.186677,3136.432103
0,1140.523821,5232.333113
43982,604.8,14722.22122
68906,1053.300143,30118.6554
64008,372.893812,5970.995737
87421,475.2,8026.278333
0,660.430456,3567.503755
62076,227.225113,8491.020256
26746,165.75305,2545.220272
91580,290.70096,8870.673845
64403,111.173021,46770.94705
51425,560.154132,9378.900706
44162,160.825045,5645.513529
67128,339.017729,8406.763319
30383,803.686321,4655.209814
93721,489.594642,6520.824777
79867,78.172321,2989.963139
39393,491.151197,32677.34284
0,136.848554,21112.53624
0,725.870693,4270.034394
43916,326.4,7911.626107
33282,207.510821,3944.231185
33032,87.080119,23777.81427
25259,417.6,6842.580052
19637,333.138214,2521.161048
94903,451.2,3808.122147
39794,638.4,15512.56424
42433,410.946167,6751.782327
22044,10.393016,7405.420506
32312,276.590788,7218.015592
0,698.4,3362.551989
72919,936.0,5038.979968
0,541.217743,8681.046339
0,326.4,13197.92893
76357,4.074222,4595.457544
57709,600.0,5073.282126
26802,316.8,4636.54647
26448,75.330276,8376.332294
62262,193.505325,25997.74996
98784,155.412984,4971.353586
28727,350.877502,13270.9446
50406,132.208612,5519.078475
41832,402.749918,7942.174213
0,350.4,5504.139033
0,900.617364,5140.11289
0,465.6,6583.205691
40032,475.2,7899.217251
95701,99.697769,7659.499583
0,777.6,7055.962564
0,393.645615,7238.504049
62530,61.693771,3824.431298
0,508.8,3870.356928
24414,499.2,16525.38067
82695,217.945243,2450.880954
48156,686.4,5666.69628
74069,275.516438,7298.583562
82664,133.425609,8838.085637
0,749.134686,5375.657146
51737,430.163277,5598.00838
76797,234.771653,16953.08411
61225,442.374873,14002.75508
80915,187.854818,2807.049427
12688,672.0,10529.01236
27681,398.4,6057.07208
27778,523.2,12904.94336
95697,114.273025,2471.528431
44634,396.035334,5651.396772
37050,528.0,12885.78676
56872,192.879457,5551.394979
0,590.4,5439.342442
0,326.4,4454.104455
69488,326.4,5195.824739
0,446.4,4551.060479
23589,1012.8,16570.09009
0,513.6,8002.308333
95782,247.847239,2743.553584
24992,508.8,8139.001346
20043,516.088544,10507.69496
0,748.8,7218.085486
36305,292.8,4861.369008
44784,395.386573,5786.49398
0,542.4,7707.806541
75644,467.803638,4974.801539
27339,44.730323,10626.80746
43657,316.8,7996.604028
0,684.0,27945.89465
31134,666.5271,7498.290823
50512,351.403677,2637.148672
80604,255.982609,4882.493829
64604,272.445607,5363.528173
0,741.6,3548.397966
95647,508.8,4233.56878
0,499.2,11293.98192
60969,146.119178,7258.992716
0,547.2,2695.455483
20676,379.2,6063.19979
37874,41.016038,5258.251562
14382,316.8,12390.47778
32314,662.4,3677.784051
62455,338.144854,6104.849081
35605,355.2,2991.423685
0,741.6,8034.520139
0,986.4,9778.984109
10334,296.962938,7284.262288
44025,331.2,2728.03759
32397,334.626758,7519.029686
24345,637.695945,8183.592208
94804,764.592151,4583.748377
25370,489.6,11638.89947
0,561.6,14455.86021
53234,1212.988796,8478.278069
0,912.581597,3923.265453
0,336.0,5201.707743
0,1032.204305,3857.947176
19013,456.0,3649.658983
0,490.690995,2652.289648
81568,737.442295,7583.56435
53223,299.788806,8535.108303
0,885.6,4152.652599
59253,67.801384,7166.343469
34452,604.8,5048.051359
40160,566.4,4579.605586
22571,302.4,4605.036646
62365,297.6,4969.529102
0,292.8,2267.604038
22220,22.45383,36229.40842
76266,155.708627,8810.89555
0,1548.310532,4656.488488
0,230.109964,4318.088108
77552,45.215059,5382.752045
76474,355.2,2953.617963
57664,344.92729,8051.56643
82377,498.335261,6627.148927
44856,316.8,10148.41973
0,369.6,7628.749434
76731,201.455005,2582.408525
25820,393.6,3265.156348
0,398.4,5996.065073
92509,109.296118,5768.830622
15505,383.890867,21480.81781
21979,518.686584,2891.717971
54878,204.953947,7381.914168
40178,652.8,5308.617246
65436,40.752864,2912.59798
0,763.2,11814.47532
0,307.2,4726.963307
57709,600.0,5073.282126
21604,379.2,3096.511217
28422,453.909559,7891.584409
59853,570.847354,19454.40847
49078,484.013411,22332.43946
51523,738.840818,4598.235733
0,601.021286,8215.388242
0,475.2,4903.152748
32989,489.6,24186.88247
0,336.0,2419.306466
36631,67.530904,2491.317024
0,628.8,9657.579498
26477,144.987956,2621.116054
53607,93.891207,4944.088762
21594,340.8,5206.761563
0,612.0,6109.135438
80584,312.0,2601.468833
67511,350.4,5849.486464
19614,574.024018,16301.9676
0,511.320391,26462.75908
20346,358.643521,26199.52707
48638,183.104441,6470.535463
46855,472.391125,9501.005425
38873,599.811172,10970.13221
25703,297.6,2435.619979
58842,528.0,4362.931238
99772,51.902587,19231.77266
19683,561.6,8382.630118
34549,125.933005,4434.411172
19030,355.820799,2372.155492
63329,441.6,3611.183505
79253,254.984946,3034.797717
37937,556.8,9095.049868
21766,179.14181,4884.15708
67132,466.371705,5681.307056
0,511.2,2458.562965
33060,56.731578,9357.737821
92296,331.2,2759.978287
90334,423.785148,9635.58373
40105,878.413622,8346.019875
33409,553.553427,8370.56545
0,1163.669865,12689.42804
18608,340.8,2538.62632
55385,292.8,4732.219556
62588,499.2,8246.830811
22050,316.8,2548.393565
25632,351.270869,4929.549699
40097,227.221652,3289.120863
50071,18.918935,2771.045031
37308,301.011106,6899.709949
44743,741.300032,5112.306584
86657,316.227946,4109.793608
84306,863.413385,27440.61101
0,566.4,20957.60504
47346,312.0,2548.842787
88545,374.108319,2714.654446
52443,350.4,5790.462518
36084,152.779038,7627.31479
35406,67.504452,7903.993374
0,712.126586,5293.717318
41185,363.613596,3673.990748
51204,929.554445,21592.10096
30216,302.4,2452.059049
10710,451.2,7255.714453
0,806.4,7412.962014
0,571.2,9048.983447
0,725.870693,4270.034394
25632,351.270869,4929.549699
0,1158.858027,3539.97159
53295,250.423844,5568.889245
0,1000.8,9817.026936
37072,307.2,2542.845763
61108,49.451117,10484.91535
79880,568.8,6310.400194
81580,633.439417,8106.221539
0,611.844584,3398.007367
19614,574.024018,16301.9676
58620,292.135884,2722.408776
0,1526.4,15789.65496
12902,667.2,4904.894731
26318,679.392372,3785.754787
20263,373.454457,4200.818894
0,310.842085,3619.060986
52819,282.500791,4880.713626
63918,307.2,12687.15484
0,316.8,4848.90183
23904,590.4,4334.064096
0,251.63901,6677.418103
69736,424.424732,8973.110905
69700,645.921338,7109.296548
35482,619.2,10208.92761
14030,345.6,2719.506996
50909,339.048157,4465.604359
96406,331.2,5593.434009
77001,408.0,6768.997027
0,518.4,2454.589361
24732,321.6,2576.380679
40864,166.937747,4282.947971
43145,516.421124,5845.426201
61108,49.451117,10484.91535
34236,336.0,5509.377781
39010,374.4,3011.344686
88867,331.2,2698.355517
0,395.740207,6105.801637
13908,804.130779,8558.038795
0,407.440238,5568.947534
0,415.803174,11042.29006
76358,86.461582,23594.6802
13037,839.348464,4726.869327
17200,48.780064,6054.488387
67772,502.580472,9654.523307
39891,630.888663,47155.62558
52957,425.423198,4530.385427
0,777.6,7276.340609
93272,281.110788,3861.486269
0,1490.4,7054.776317
40467,518.78464,15167.04402
30895,297.6,7126.471703
0,446.4,2034.993043
90607,243.467617,30718.8124
0,614.081483,4221.312544
45668,344.767795,9701.027271
0,1486.410662,4502.867562
51643,1358.4,11009.13049
0,299.635989,2713.560376
0,489.6,22103.5072
90289,22.193348,5633.531703
29465,566.4,4237.370769
81893,151.381353,2858.287371
60613,1152.0,9366.816281
60423,137.611531,9152.489511
27166,340.8,5406.876611
0,1644.690622,7086.176012
0,758.4,17288.55405
62006,292.8,2472.253893
0,764.201478,2432.169223
13663,465.6,25464.82059
0,292.8,2229.361773
97673,178.762806,2507.884662
96276,553.50361,9500.08167
73847,350.4,2935.988346
24976,566.199335,5493.02213
33716,349.431986,5386.325174
23480,842.4,4384.854616
77221,259.591385,5789.8509
0,364.8,5678.050167
40463,292.8,4944.240345
60920,231.201886,7507.455372
68931,309.577946,5332.462694
88251,267.214383,5475.337618
0,468.0,2274.647023
26876,364.8,6005.214792
88592,199.79727,18321.41903
0,547.2,8078.53085
0,642.773149,3664.22055
0,590.4,2960.029328
49136,307.2,2496.167004
0,722.877299,4650.68277
67627,561.6,14002.37819
70263,7.345946,7462.926263
74126,478.751065,3653.703458
74286,277.585067,5638.543833
97949,324.812083,4475.05212
41005,336.0,2719.853023
29875,571.2,4542.405346
26121,754.115474,12875.59874
25905,302.4,2300.691547
72117,106.737787,8364.559003
81872,256.43803,14024.35839
33806,395.729716,27789.69235
0,763.2,3588.926491
10621,321.6,4386.277558
0,312.0,6647.846187
44213,77.523904,6753.428413
0,366.212945,4762.823136
12902,667.2,4904.894731
78757,383.797363,4764.861739
0,660.430456,3567.503755
51833,190.509609,3903.802262
30786,28.649762,10442.43404
76792,297.6,2498.963061
76356,340.8,2862.563059
66839,739.2,5989.773931
59789,527.539078,7143.035873
72217,91.146661,2549.786069
43324,284.667612,12047.775
87502,421.111226,20461.1545
0,532.8,2781.589027
38713,316.8,4834.710493
51878,316.8,7610.540153
0,292.8,2159.251473
28617,797.595611,8420.43119
75037,180.555113,13530.02906
24550,536.00374,8798.312515
0,460.8,4595.043966
55366,455.714395,6545.802896
41449,331.2,5443.761524
51125,430.29174,7957.630101
0,244.587596,2444.741307
63110,68.179721,8590.334983
63401,202.938048,2730.3538
30752,400.294003,2925.726685
60986,417.781693,5331.737284
41692,245.968629,11320.82704
12940,268.1726,5130.823951
0,336.0,7919.832069
78618,225.578841,2619.337376
54538,507.799325,9591.232645
0,774.737185,4196.652176
76590,183.293091,7887.964945
76214,202.81373,8676.698631
0,2327.166394,6383.611136
25876,398.4,6568.75877
82477,432.0,3644.833554
58713,470.4,3910.697956
64929,1261.672708,18704.85055
0,612.0,24337.38181
32857,504.0,12547.42888
19065,292.8,4582.685265
0,825.29011,2864.093984
25503,552.0,30850.58677
30250,398.100233,7366.093547
0,453.6,4224.832303
62902,159.383042,8256.2978
0,316.8,7498.824515
14278,346.319404,25626.70699
66839,739.2,5989.773931
37811,365.002909,2530.810167
20978,336.0,13569.24071
28519,412.8,13113.13865
0,571.531582,5085.023369
85140,88.17994,4554.557242
37384,475.2,4014.453113
0,168.89233,2863.043304
0,316.8,7200.664877
57659,756.37287,30909.22228
95241,87.803087,8170.621997
38870,145.365072,2877.813846
13870,550.430985,8478.30421
25964,364.8,8646.547993
72193,552.646907,4755.762589
84302,76.609295,7425.845305
0,350.4,4462.997006
0,345.6,2593.897887
39482,277.907701,6006.441801
66371,43.098747,10010.14003
35300,225.518065,26305.41541
67735,3.4637,7096.598526
98879,108.667642,2859.799774
0,777.6,29589.94128
72885,233.676034,9667.129686
26378,147.795699,21941.85759
67798,331.2,5548.031892
41275,41.122303,7752.933281
39646,279.714859,2769.72527
71868,312.0,2545.070274
59107,480.521227,8629.329351
0,504.0,4915.39018
36428,559.412583,4896.562733
93284,475.2,4013.959621
34612,655.2,10834.86984
76157,556.8,4669.22664
0,763.2,29577.28414
17109,297.6,9259.729948
29539,408.0,6300.440231
49539,286.938064,6031.518652
0,475.2,2300.334605
25352,830.4,6863.124573
63223,397.622116,2797.759849
18505,316.8,4479.494223
91485,392.925712,4571.509384
18690,18.192921,6104.501453
0,655.2,3297.904615
69819,21.00736,2639.982596
25708,566.4,13780.48818
33738,541.755353,3702.63121
75845,73.848672,5789.352696
83392,523.688037,13464.60289
0,94.714302,6331.338496
76375,138.423414,3838.113442
0,820.8,11274.91011
32330,379.2,6052.003301
85689,237.946822,33451.7935
0,1137.6,5611.926939
39507,283.743206,5607.253592
22373,419.750892,8835.159206
20217,513.306893,3796.547659
19245,508.8,3936.785538
17774,116.257094,37150.82945
80355,83.390706,4815.532839
65099,350.4,2853.370449
0,525.6,2467.459952
23401,316.8,5200.22777
0,139.331764,4594.263722
0,566.4,8586.662939
38692,502.443591,4091.934934
97131,307.2,5181.620895
78046,759.119999,14230.3242
82225,292.8,2446.664534
0,607.733606,4758.564558
21144,391.446775,6645.928117
36645,614.082146,8717.851882
31842,406.348084,4110.620178
0,628.8,9810.407902
75090,101.34165,4993.025273
0,567.343266,4463.607161
72014,188.204234,2895.213818
13512,441.6,3185.17031
75909,561.6,9343.198788
18884,307.2,7296.535053
0,407.440238,5568.947534
0,807.279979,7627.026893
26802,316.8,4636.54647
99839,468.203397,5329.12883
24186,307.2,2478.235474
46971,120.109061,5522.769962
0,483.577807,8586.528213
0,842.4,8104.503269
0,496.8,2356.702311
0,316.8,2004.350666
26790,340.8,2810.464447
0,747.107317,2379.614363
16258,307.2,2410.105206
91169,139.745936,2544.969754
0,432.0,10153.88899
25905,302.4,2300.691547
44577,640.491537,10145.44091
53021,326.4,2599.04158
56980,599.000883,6689.022728
97719,318.660896,2721.589169
49530,278.24204,7524.88292
56233,558.746277,9487.721906
79140,487.930161,5977.78537
13088,393.6,6411.117312
73601,339.938915,2944.180861
31517,604.8,6685.797205
0,549.271947,4692.660787
0,496.8,4502.667305
42148,366.978793,16504.96173
0,1443.455106,9460.17545
23769,470.097411,7931.722181
0,523.2,7974.390276
22241,343.159148,5054.334903
23550,222.751524,5657.806998
0,1368.0,14917.33495
71024,266.640638,13046.65319
71644,504.0,38410.59556
50363,12.744774,5069.071361
92914,979.2,10978.7834
16645,696.9628,39769.55524
0,451.2,6559.34766
22814,360.773462,5749.883799
22828,508.8,16473.16905
51066,787.993313,5780.182197
68507,140.196942,26200.83423
0,626.4,3272.010846
37929,120.436587,4682.249396
89285,109.032565,6496.197101
98235,377.422029,7446.812516
23650,14.095914,4549.337013
90167,523.733793,5200.076742
64669,628.8,10594.13249
65083,369.6,3059.282091
0,523.2,8181.715637
60462,216.934983,2697.328799
0,454.3585,10369.3874
36631,67.530904,2491.317024
40308,652.8,5396.372449
0,307.2,4652.886703
0,936.0,9015.915395
85067,256.242825,7857.357595
0,460.8,6763.181497
97750,303.002922,15695.53941
38704,9.716628,5219.199247
76731,201.455005,2582.408525
57446,77.451706,7653.283759
0,525.6,4966.736817
96768,2.549986,8927.134298
