,Income,Total Claim Amount,Customer Lifetime Value,Months Since Policy Inception,Months Since Last Claim,Number of Policies,Monthly Premium Auto,Number of Open Complaints,Sqrt_Total Claim Amount,Log_Customer Lifetime Value,Exponential_Number of Policies,Reciprocal_Monthly Premium Auto,Boxcox_Number of Open Complaints,Education_1,Education_2,Education_3,Education_4,Policy Type_1,Policy Type_2,Sales Channel_1,Sales Channel_2,Sales Channel_3,State_1,State_2,State_3,State_4,Vehicle Class_1,Vehicle Class_2,Vehicle Class_3,Vehicle Class_4,Vehicle Class_5,Response_1,EmploymentStatus_1,EmploymentStatus_2,EmploymentStatus_3,EmploymentStatus_4,Marital Status_1,Marital Status_2,Coverage_1,Coverage_2,Policy_1,Policy_2,Policy_3,Policy_4,Policy_5,Policy_6,Policy_7,Policy_8,Vehicle Size_1,Vehicle Size_2,Renew Offer Type_1,Renew Offer Type_2,Renew Offer Type_3,Location Code_1,Location Code_2,Gender_1,Expiry_month_1,Expiry_week_in_year_1,Expiry_week_in_year_2,Expiry_week_in_year_3,Expiry_week_in_year_4,Expiry_week_in_year_5,Expiry_week_in_year_6,Expiry_week_in_year_7,Expiry_week_in_year_8,Expiry_week_in_year_9
1821,69841,878.812468,15417.6822,66,0,7,192,0,29.644771343358343,9.643335183024384,1.4757731615945522,0.0051813471502590676,74.85181331892193,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1822,97768,151.843731,8692.636838,14,22,2,72,0,12.322488831400904,9.070346639109683,1.148698354997035,0.0136986301369863,82.4751650470934,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,0,1588.682955,6503.143913,12,6,1,187,0,39.858285901428324,8.78019477782787,1.0,0.005319148936170213,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1824,89057,187.363583,31642.10463,90,17,2,98,0,13.688081786722346,10.362275540645536,1.148698354997035,0.010101010101010102,80.2889059310687,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1825,50217,355.2,5914.951808,2,18,9,74,0,18.846750383023593,8.685407677752886,1.5518455739153598,0.013333333333333334,68.03186435149286,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1826,0,697.186307,4645.839058,33,3,3,71,0,26.404285769548853,8.443942494958216,1.2457309396155174,0.013888888888888888,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
1827,0,489.6,6826.797741,26,13,2,68,0,22.126906697502932,8.828757461477934,1.148698354997035,0.014492753623188406,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1828,38500,423.286512,3982.180708,49,26,1,99,1,20.57392796721132,8.289835951974208,1.0,0.01,62.97211390369583,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1829,62018,293.865315,2887.779742,0,21,1,71,0,17.142500255213648,7.968589457338272,1.0,0.013888888888888888,72.32398577274236,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1830,0,468.0,2252.416825,84,13,1,65,0,21.633307652783937,7.720202932197266,1.0,0.015151515151515152,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1831,57394,316.492058,8458.531323,11,8,3,106,0,17.790223663574327,9.043049051893101,1.2457309396155174,0.009345794392523364,70.71925435893405,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1832,23530,312.0,7478.313695,34,22,2,65,0,17.663521732655695,8.919896314753702,1.148698354997035,0.015151515151515152,54.521031561825225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1833,48887,456.0,3788.649817,25,26,1,95,0,21.354156504062622,8.240028897237725,1.0,0.010416666666666666,67.50371008702376,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1834,68867,619.2,5220.685297,91,19,1,129,0,24.883729623993265,8.560575482602019,1.0,0.007692307692307693,74.54864189721722,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1835,12062,302.4,7130.294828,42,3,2,63,0,17.389652095427326,8.872248099725597,1.148698354997035,0.015625,44.74095683479516,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1836,59230,245.076091,8513.592687,56,11,5,107,0,15.654906291639053,9.049536757190486,1.379729661461215,0.009259259259259259,71.367256146439,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1837,59586,91.198362,5660.133806,70,6,3,72,0,9.549783348327857,8.641379470217313,1.2457309396155174,0.0136986301369863,71.49121393212282,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1838,57506,615.243841,4082.170583,43,24,1,102,0,24.804109357120645,8.314629069285953,1.0,0.009708737864077669,70.75921058779699,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1839,25134,321.6,5318.89664,0,3,6,67,0,17.933209417167916,8.579209153575524,1.4309690811052556,0.014705882352941176,55.587489994002034,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1840,0,292.8,4160.162571,58,3,5,61,0,17.11139970896595,8.33354977839516,1.379729661461215,0.016129032258064516,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1841,0,292.8,2237.347771,44,19,1,61,0,17.11139970896595,7.713493270454577,1.0,0.016129032258064516,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1842,0,720.0,3460.12299,96,15,1,100,1,26.832815729997478,8.149348378976219,1.0,0.009900990099009901,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1843,44901,460.806124,16005.50507,56,15,2,70,2,21.46639522602712,9.680750485471,1.148698354997035,0.014084507042253521,65.8557822593082,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1844,0,149.269407,6986.603722,8,21,3,93,0,12.217585972687075,8.851892961288783,1.2457309396155174,0.010638297872340425,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1845,28463,324.317667,8826.961501,45,0,7,113,2,18.0088219214917,9.085679406356697,1.4757731615945522,0.008771929824561403,57.65253539435577,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1846,13037,839.348464,4726.869327,49,28,1,124,0,28.971511248120972,8.461229920590627,1.0,0.008,45.78825999143782,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1847,82320,475.2,27443.47482,2,4,2,99,1,21.79908254950194,10.219920145074902,1.148698354997035,0.01,78.48922624808257,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1848,0,499.2,7247.313475,58,9,7,104,0,22.342784070030305,8.888524096649597,1.4757731615945522,0.009523809523809525,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1849,78460,203.568733,5137.852105,93,3,4,64,0,14.267751504704586,8.544585007632788,1.3195079107728942,0.015384615384615385,77.40951214427352,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1850,0,657.290491,2739.05724,11,26,1,92,4,25.637677176374616,7.915734089674861,1.0,0.010752688172043012,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1851,46922,403.385123,5092.793862,12,34,3,64,0,20.084449780862805,8.535778187896884,1.2457309396155174,0.015384615384615385,66.70400297393859,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1852,60689,5.746657,5799.826802,67,29,7,74,0,2.3972185966240125,8.665755738443895,1.4757731615945522,0.013333333333333334,71.87189961620874,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1853,0,340.8,5507.063242,38,3,3,71,0,18.46076921474292,8.613968341627219,1.2457309396155174,0.013888888888888888,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1854,61108,49.451117,10484.91535,93,22,2,89,0,7.032148818106739,9.257788240431575,1.148698354997035,0.011111111111111112,72.0151983909081,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1855,98003,449.408637,8501.279969,46,4,7,107,0,21.199260293698927,9.04808963815779,1.4757731615945522,0.009259259259259259,82.53215391520709,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1856,0,460.084192,8426.057283,37,30,2,74,0,21.44957323584784,9.039202913304727,1.148698354997035,0.013333333333333334,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1857,22081,451.670309,6503.397049,9,1,6,84,0,21.252536530964957,8.78023369625858,1.4309690811052556,0.011764705882352941,53.511352347664655,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1858,83006,1065.049894,46805.22306,61,8,2,235,1,32.63510217541842,10.753771444433351,1.148698354997035,0.00423728813559322,78.67725457063584,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1859,38713,316.8,4834.710493,69,31,6,66,4,17.798876369029593,8.483783344971654,1.4309690811052556,0.014925373134328358,63.07345762077498,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1860,28700,326.4,2575.3237,65,2,1,68,3,18.066543665017942,7.854118739267584,1.0,0.014492753623188406,57.79273679958428,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1861,61552,12.252847,37111.65952,95,1,2,115,0,3.5004066906575297,10.521713417345028,1.148698354997035,0.008620689655172414,72.16627258921132,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1862,56718,542.4,4371.190437,95,7,1,113,1,23.28948260481542,8.383019406673501,1.0,0.008771929824561403,70.47688303439415,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1863,66776,131.808343,16796.33604,45,11,2,71,0,11.480781462949288,9.72897558377033,1.148698354997035,0.013888888888888888,73.8871417775168,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1864,58268,228.641342,7988.506358,82,12,2,67,0,15.120890912905892,8.985884254373607,1.148698354997035,0.014705882352941176,71.02956988356519,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
1865,0,542.016902,2269.841123,43,22,1,68,0,23.2812564523481,7.727905580609433,1.0,0.014492753623188406,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1866,12608,214.866605,4991.47197,72,23,3,66,1,14.658328861094637,8.515686450852577,1.2457309396155174,0.014925373134328358,45.33469035296495,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1867,63499,278.964095,2921.930882,79,21,1,73,0,16.702218265847204,7.98034211857782,1.0,0.013513513513513514,72.8195845282279,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1868,36247,329.522858,7613.193095,29,35,7,96,0,18.15276447266366,8.937769297140965,1.4757731615945522,0.010309278350515464,61.8744452863616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
1869,30228,163.345647,5827.409742,44,28,5,73,0,12.780674747445849,8.670499470609032,1.379729661461215,0.013513513513513514,58.677078358503636,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1870,0,501.472124,2600.641181,4,19,1,74,0,22.393573274491054,7.863897748333379,1.0,0.013333333333333334,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1871,0,1193.115879,8491.465719,97,3,3,116,0,34.54150950667906,9.046934663406045,1.2457309396155174,0.008547008547008548,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1872,99364,580.8,9778.733613,37,3,5,121,0,24.099792530227308,9.188067524723344,1.379729661461215,0.00819672131147541,82.86027196781238,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1873,23665,404.817249,22658.53652,50,19,2,67,0,20.120070800074238,10.028336080709977,1.148698354997035,0.014705882352941176,54.61278418358322,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1874,0,807.168846,10004.02761,4,7,2,94,0,28.410717097602447,9.210843006634216,1.148698354997035,0.010526315789473684,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1875,69247,226.522147,4872.774396,64,12,3,61,1,15.050652710098655,8.491623945875457,1.2457309396155174,0.016129032258064516,74.6672895764044,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
1876,56047,82.733588,7444.814633,29,26,5,92,0,9.095800569493594,8.915407359279913,1.379729661461215,0.010752688172043012,70.23422607747553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877,28919,207.828024,5761.11121,76,11,5,73,0,14.416241673889905,8.659059216048293,1.379729661461215,0.013513513513513514,57.92154641571152,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1878,0,223.174067,5366.779081,29,5,4,70,0,14.939011580422582,8.588169522998376,1.3195079107728942,0.014084507042253521,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1879,0,254.142365,6259.477847,78,8,4,83,0,15.941843212125756,8.742011794567482,1.3195079107728942,0.011904761904761904,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1880,69900,33.97,7623.580733,68,23,2,64,0,5.8283788483591215,8.93913261412777,1.148698354997035,0.015384615384615385,74.87007928499597,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1881,55687,1324.8,10963.95723,91,33,1,276,0,36.39780213144744,9.302459760251587,1.0,0.0036101083032490976,70.1031691363016,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1882,78294,181.148732,7427.845088,35,6,3,92,0,13.459150493251794,8.913125686598951,1.2457309396155174,0.010752688172043012,77.36222364506133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1883,46896,31.707317,4951.656084,33,9,4,62,1,5.6309250572175085,8.507679294280019,1.3195079107728942,0.015873015873015872,66.69326035413054,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1884,0,297.6,4665.129599,62,26,3,62,0,17.25108692227826,8.44808522737782,1.2457309396155174,0.015873015873015872,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1885,0,1476.670903,6021.842473,46,11,1,168,0,38.42747588640191,8.70331459845962,1.0,0.005917159763313609,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1886,0,748.8,3074.105486,33,25,1,104,3,27.36421020237931,8.03109448404248,1.0,0.009523809523809525,0.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1887,21385,609.6,4953.086407,37,14,1,127,0,24.690078979217542,8.507968051762356,1.0,0.0078125,53.009229628221945,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1888,87128,495.612777,7780.489322,45,26,3,97,0,22.262362340955644,8.959503028415119,1.2457309396155174,0.01020408163265306,79.7839803766558,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1889,35434,297.051768,7992.779105,26,19,2,66,0,17.235189816187113,8.986418906290032,1.148698354997035,0.014925373134328358,61.46621396530797,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1890,29462,513.6,4170.687348,23,28,1,107,1,22.662744758744473,8.33607587275639,1.0,0.009259259259259259,58.237903358223164,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1891,53243,489.6,23228.23674,96,26,2,102,3,22.126906697502932,10.05316696857378,1.148698354997035,0.009708737864077669,69.19681279577608,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1892,21006,667.2,5445.81699,9,14,1,139,1,25.830214865540704,8.602786678508242,1.0,0.007142857142857143,52.73080855689651,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1893,0,312.0,4558.498445,93,24,9,65,0,17.663521732655695,8.424967906327495,1.5518455739153598,0.015151515151515152,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1894,36088,345.6,5528.212807,31,16,9,72,0,18.5903200617956,8.617800734835802,1.5518455739153598,0.0136986301369863,61.79513227452206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1895,28948,295.83086,10390.66647,57,7,3,131,0,17.199734300273363,9.248759462954707,1.2457309396155174,0.007575757575757576,57.93855036280817,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1896,24417,888.0,7142.54905,25,22,1,185,0,29.79932885150268,8.873964997663665,1.0,0.005376344086021506,55.1170578571063,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1897,67099,22.995594,5469.542959,24,11,6,69,0,4.795372144057226,8.6071331517331,1.4309690811052556,0.014285714285714285,73.99029551135837,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1898,97830,298.362415,11628.73401,61,3,2,96,0,17.273170380679975,9.36132037422795,1.148698354997035,0.010309278350515464,82.4902100358433,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
